0.01596,
-0.14140,
-0.14667,
-0.15166,
-0.15637,
-0.16078,
-0.16490,
-0.16872,
-0.17224,
-0.17545,
-0.17835,
-0.18093,
-0.18320,
-0.18516,
-0.18679,
-0.18812,
-0.18912,
-0.18981,
-0.19018,
-0.19024,
-0.18999,
-0.18944,
-0.18858,
-0.18742,
-0.18596,
-0.18422,
-0.18219,
-0.17988,
-0.17729,
-0.17444,
-0.17133,
-0.16797,
-0.16436,
-0.16051,
-0.15644,
-0.15214,
-0.14764,
-0.14293,
-0.13803,
-0.13294,
-0.12769,
-0.12227,
-0.11669,
-0.11098,
-0.10513,
-0.09916,
-0.09309,
-0.08691,
-0.08064,
-0.07430,
-0.06788,
-0.06142,
-0.05490,
-0.04836,
-0.04179,
-0.03520,
-0.02862,
-0.02204,
-0.01548,
-0.00895,
-0.00246,
0.00398,
0.01036,
0.01667,
0.02291,
0.02905,
0.03510,
0.04105,
0.04688,
0.05259,
0.05818,
0.06362,
0.06892,
0.07407,
0.07906,
0.08389,
0.08855,
0.09303,
0.09733,
0.10144,
0.10536,
0.10909,
0.11262,
0.11594,
0.11906,
0.12197,
0.12466,
0.12714,
0.12941,
0.13145,
0.13328,
0.13489,
0.13627,
0.13744,
0.13838,
0.13910,
0.13961,
0.13989,
0.13995,
0.13980,
0.13944,
0.13886,
0.13807,
0.13708,
0.13588,
0.13448,
0.13288,
0.13109,
0.12911,
0.12694,
0.12459,
0.12206,
0.11936,
0.11650,
0.11347,
0.11028,
0.10694,
0.10346,
0.09984,
0.09608,
0.09219,
0.08817,
0.08404,
0.07980,
0.07546,
0.07102,
0.06648,
0.06186,
0.05716,
0.05239,
0.04755,
0.04266,
0.03771,
0.03271,
0.02767,
0.02260,
0.01751,
0.01239,
0.00727,
0.00213,
-0.00300,
-0.00813,
-0.01325,
-0.01835,
-0.02342,
-0.02847,
-0.03347,
-0.03844,
-0.04335,
-0.04821,
-0.05301,
-0.05774,
-0.06240,
-0.06698,
-0.07148,
-0.07589,
-0.08021,
-0.08443,
-0.08854,
-0.09255,
-0.09644,
-0.10022,
-0.10388,
-0.10741,
-0.11081,
-0.11407,
-0.11720,
-0.12018,
-0.12302,
-0.12571,
-0.12825,
-0.13063,
-0.13285,
-0.13491,
-0.13681,
-0.13854,
-0.14010,
-0.14149,
-0.14270,
-0.14374,
-0.14460,
-0.14528,
-0.14579,
-0.14611,
-0.14624,
-0.14620,
-0.14597,
-0.14555,
-0.14495,
-0.14417,
-0.14320,
-0.14204,
-0.14070,
-0.13917,
-0.13747,
-0.13558,
-0.13351,
-0.13125,
-0.12883,
-0.12622,
-0.12344,
-0.12049,
-0.11737,
-0.11408,
-0.11063,
-0.10702,
-0.10325,
-0.09932,
-0.09524,
-0.09102,
-0.08666,
-0.08215,
-0.07752,
-0.07275,
-0.06786,
-0.06285,
-0.05772,
-0.05249,
-0.04716,
-0.04172,
-0.03620,
-0.03059,
-0.02491,
-0.01915,
-0.01333,
-0.00745,
-0.00151,
0.00446,
0.01047,
0.01651,
0.02258,
0.02865,
0.03473,
0.04081,
0.04688,
0.05294,
0.05896,
0.06495,
0.07090,
0.07680,
0.08263,
0.08840,
0.09409,
0.09970,
0.10521,
0.11063,
0.11593,
0.12111,
0.12617,
0.13109,
0.13587,
0.14050,
0.14497,
0.14927,
0.15340,
0.15735,
0.16110,
0.16467,
0.16803,
0.17118,
0.17411,
0.17683,
0.17931,
0.18156,
0.18357,
0.18534,
0.18686,
0.18812,
0.18913,
0.18988,
0.19036,
0.19057,
0.19051,
0.19017,
0.18956,
0.18868,
0.18751,
0.18607,
0.18434,
0.18234,
0.18006,
0.17750,
0.17466,
0.17154,
0.16816,
0.16450,
0.16057,
0.15639,
0.15194,
0.14724,
0.14228,
0.13708,
0.13165,
0.12598,
0.12008,
0.11397,
0.10764,
0.10111,
0.09439,
0.08748,
0.08039,
0.07313,
0.06572,
0.05816,
0.05046,
0.04264,
0.03470,
0.02666,
0.01852,
0.01031,
0.00203,
-0.00630,
-0.01468,
-0.02309,
-0.03151,
-0.03993,
-0.04834,
-0.05673,
-0.06508,
-0.07338,
-0.08162,
-0.08977,
-0.09784,
-0.10580,
-0.11363,
-0.12134,
-0.12890,
-0.13630,
-0.14353,
-0.15057,
-0.15741,
-0.16404,
-0.17045,
-0.17663,
-0.18256,
-0.18823,
-0.19363,
-0.19876,
-0.20359,
-0.20812,
-0.21235,
-0.21626,
-0.21984,
-0.22309,
-0.22600,
-0.22855,
-0.23076,
-0.23260,
-0.23408,
-0.23518,
-0.23591,
-0.23627,
-0.23624,
-0.23583,
-0.23503,
-0.23385,
-0.23228,
-0.23033,
-0.22799,
-0.22527,
-0.22217,
-0.21869,
-0.21483,
-0.21061,
-0.20603,
-0.20108,
-0.19579,
-0.19014,
-0.18417,
-0.17786,
-0.17123,
-0.16429,
-0.15705,
-0.14953,
-0.14172,
-0.13365,
-0.12532,
-0.11675,
-0.10796,
-0.09895,
-0.08974,
-0.08034,
-0.07078,
-0.06106,
-0.05121,
-0.04123,
-0.03114,
-0.02097,
-0.01073,
-0.00043,
0.00991,
0.02026,
0.03062,
0.04096,
0.05126,
0.06152,
0.07170,
0.08180,
0.09179,
0.10166,
0.11139,
0.12096,
0.13035,
0.13955,
0.14854,
0.15731,
0.16584,
0.17410,
0.18210,
0.18981,
0.19721,
0.20430,
0.21106,
0.21748,
0.22355,
0.22924,
0.23456,
0.23949,
0.24402,
0.24815,
0.25185,
0.25514,
0.25799,
0.26040,
0.26237,
0.26389,
0.26496,
0.26557,
0.26573,
0.26542,
0.26466,
0.26343,
0.26174,
0.25960,
0.25699,
0.25394,
0.25043,
0.24649,
0.24210,
0.23728,
0.23204,
0.22638,
0.22032,
0.21385,
0.20700,
0.19978,
0.19218,
0.18424,
0.17596,
0.16735,
0.15844,
0.14922,
0.13973,
0.12998,
0.11997,
0.10974,
0.09930,
0.08866,
0.07785,
0.06688,
0.05577,
0.04455,
0.03322,
0.02182,
0.01036,
-0.00113,
-0.01265,
-0.02416,
-0.03564,
-0.04708,
-0.05846,
-0.06975,
-0.08094,
-0.09200,
-0.10291,
-0.11366,
-0.12423,
-0.13459,
-0.14472,
-0.15462,
-0.16425,
-0.17361,
-0.18267,
-0.19143,
-0.19985,
-0.20793,
-0.21565,
-0.22301,
-0.22997,
-0.23654,
-0.24269,
-0.24842,
-0.25372,
-0.25857,
-0.26297,
-0.26691,
-0.27038,
-0.27337,
-0.27589,
-0.27791,
-0.27944,
-0.28048,
-0.28103,
-0.28107,
-0.28062,
-0.27966,
-0.27821,
-0.27627,
-0.27383,
-0.27091,
-0.26750,
-0.26361,
-0.25926,
-0.25444,
-0.24917,
-0.24345,
-0.23729,
-0.23071,
-0.22372,
-0.21633,
-0.20855,
-0.20039,
-0.19188,
-0.18302,
-0.17384,
-0.16434,
-0.15455,
-0.14448,
-0.13416,
-0.12359,
-0.11280,
-0.10181,
-0.09064,
-0.07931,
-0.06783,
-0.05623,
-0.04454,
-0.03277,
-0.02094,
-0.00907,
0.00281,
0.01468,
0.02653,
0.03832,
0.05004,
0.06167,
0.07319,
0.08457,
0.09579,
0.10684,
0.11770,
0.12833,
0.13874,
0.14889,
0.15876,
0.16835,
0.17763,
0.18659,
0.19520,
0.20347,
0.21136,
0.21886,
0.22597,
0.23267,
0.23894,
0.24478,
0.25018,
0.25512,
0.25960,
0.26361,
0.26714,
0.27019,
0.27275,
0.27482,
0.27639,
0.27746,
0.27803,
0.27810,
0.27766,
0.27673,
0.27530,
0.27337,
0.27096,
0.26805,
0.26467,
0.26081,
0.25649,
0.25170,
0.24647,
0.24080,
0.23470,
0.22818,
0.22126,
0.21395,
0.20626,
0.19820,
0.18980,
0.18106,
0.17201,
0.16265,
0.15302,
0.14311,
0.13297,
0.12259,
0.11201,
0.10123,
0.09029,
0.07919,
0.06797,
0.05664,
0.04522,
0.03374,
0.02221,
0.01065,
-0.00091,
-0.01246,
-0.02396,
-0.03541,
-0.04678,
-0.05805,
-0.06920,
-0.08021,
-0.09106,
-0.10173,
-0.11220,
-0.12246,
-0.13248,
-0.14225,
-0.15175,
-0.16096,
-0.16987,
-0.17846,
-0.18672,
-0.19463,
-0.20218,
-0.20935,
-0.21614,
-0.22253,
-0.22851,
-0.23407,
-0.23920,
-0.24390,
-0.24815,
-0.25194,
-0.25529,
-0.25816,
-0.26058,
-0.26252,
-0.26399,
-0.26498,
-0.26550,
-0.26554,
-0.26511,
-0.26421,
-0.26283,
-0.26099,
-0.25869,
-0.25593,
-0.25271,
-0.24906,
-0.24496,
-0.24043,
-0.23549,
-0.23013,
-0.22438,
-0.21824,
-0.21171,
-0.20483,
-0.19759,
-0.19002,
-0.18212,
-0.17391,
-0.16541,
-0.15664,
-0.14760,
-0.13831,
-0.12880,
-0.11908,
-0.10917,
-0.09908,
-0.08884,
-0.07845,
-0.06795,
-0.05735,
-0.04667,
-0.03593,
-0.02514,
-0.01433,
-0.00351,
0.00729,
0.01805,
0.02877,
0.03941,
0.04997,
0.06042,
0.07074,
0.08092,
0.09094,
0.10078,
0.11043,
0.11986,
0.12907,
0.13804,
0.14675,
0.15519,
0.16335,
0.17121,
0.17875,
0.18598,
0.19287,
0.19941,
0.20560,
0.21142,
0.21687,
0.22194,
0.22661,
0.23090,
0.23477,
0.23824,
0.24130,
0.24394,
0.24617,
0.24797,
0.24935,
0.25030,
0.25083,
0.25094,
0.25062,
0.24989,
0.24874,
0.24717,
0.24520,
0.24282,
0.24004,
0.23687,
0.23331,
0.22937,
0.22507,
0.22040,
0.21538,
0.21002,
0.20433,
0.19832,
0.19200,
0.18538,
0.17847,
0.17130,
0.16386,
0.15618,
0.14827,
0.14014,
0.13181,
0.12329,
0.11460,
0.10575,
0.09676,
0.08764,
0.07841,
0.06908,
0.05968,
0.05021,
0.04070,
0.03115,
0.02159,
0.01203,
0.00249,
-0.00702,
-0.01649,
-0.02589,
-0.03522,
-0.04445,
-0.05357,
-0.06258,
-0.07144,
-0.08016,
-0.08872,
-0.09710,
-0.10529,
-0.11328,
-0.12105,
-0.12860,
-0.13592,
-0.14299,
-0.14981,
-0.15636,
-0.16263,
-0.16862,
-0.17432,
-0.17972,
-0.18482,
-0.18960,
-0.19406,
-0.19820,
-0.20201,
-0.20549,
-0.20863,
-0.21143,
-0.21389,
-0.21601,
-0.21778,
-0.21921,
-0.22028,
-0.22102,
-0.22140,
-0.22145,
-0.22115,
-0.22051,
-0.21954,
-0.21823,
-0.21659,
-0.21463,
-0.21235,
-0.20976,
-0.20686,
-0.20365,
-0.20016,
-0.19637,
-0.19230,
-0.18796,
-0.18336,
-0.17851,
-0.17340,
-0.16806,
-0.16249,
-0.15671,
-0.15072,
-0.14453,
-0.13815,
-0.13160,
-0.12488,
-0.11801,
-0.11100,
-0.10386,
-0.09660,
-0.08923,
-0.08177,
-0.07422,
-0.06659,
-0.05891,
-0.05118,
-0.04341,
-0.03562,
-0.02781,
-0.02000,
-0.01220,
-0.00441,
0.00333,
0.01104,
0.01870,
0.02628,
0.03380,
0.04123,
0.04856,
0.05579,
0.06290,
0.06989,
0.07675,
0.08346,
0.09002,
0.09642,
0.10265,
0.10871,
0.11458,
0.12027,
0.12576,
0.13104,
0.13612,
0.14098,
0.14562,
0.15003,
0.15421,
0.15816,
0.16187,
0.16534,
0.16856,
0.17153,
0.17425,
0.17672,
0.17893,
0.18089,
0.18259,
0.18403,
0.18521,
0.18613,
0.18679,
0.18719,
0.18734,
0.18723,
0.18687,
0.18625,
0.18538,
0.18426,
0.18290,
0.18130,
0.17946,
0.17738,
0.17507,
0.17254,
0.16978,
0.16681,
0.16362,
0.16023,
0.15663,
0.15284,
0.14885,
0.14469,
0.14034,
0.13582,
0.13114,
0.12629,
0.12130,
0.11616,
0.11088,
0.10548,
0.09994,
0.09430,
0.08855,
0.08269,
0.07674,
0.07071,
0.06460,
0.05843,
0.05219,
0.04590,
0.03956,
0.03319,
0.02679,
0.02037,
0.01393,
0.00750,
0.00106,
-0.00536,
-0.01177,
-0.01814,
-0.02449,
-0.03078,
-0.03703,
-0.04322,
-0.04935,
-0.05540,
-0.06136,
-0.06725,
-0.07303,
-0.07872,
-0.08429,
-0.08975,
-0.09509,
-0.10030,
-0.10537,
-0.11030,
-0.11508,
-0.11971,
-0.12419,
-0.12849,
-0.13263,
-0.13659,
-0.14037,
-0.14397,
-0.14738,
-0.15060,
-0.15362,
-0.15643,
-0.15904,
-0.16145,
-0.16364,
-0.16562,
-0.16738,
-0.16892,
-0.17024,
-0.17134,
-0.17221,
-0.17285,
-0.17327,
-0.17346,
-0.17342,
-0.17314,
-0.17264,
-0.17191,
-0.17095,
-0.16976,
-0.16834,
-0.16670,
-0.16483,
-0.16274,
-0.16042,
-0.15789,
-0.15515,
-0.15219,
-0.14902,
-0.14564,
-0.14206,
-0.13828,
-0.13431,
-0.13015,
-0.12581,
-0.12128,
-0.11658,
-0.11171,
-0.10668,
-0.10149,
-0.09615,
-0.09066,
-0.08504,
-0.07929,
-0.07341,
-0.06742,
-0.06132,
-0.05511,
-0.04882,
-0.04244,
-0.03598,
-0.02946,
-0.02288,
-0.01624,
-0.00957,
-0.00286,
0.00387,
0.01062,
0.01737,
0.02412,
0.03085,
0.03756,
0.04424,
0.05088,
0.05747,
0.06399,
0.07045,
0.07682,
0.08311,
0.08930,
0.09538,
0.10135,
0.10719,
0.11289,
0.11845,
0.12386,
0.12911,
0.13418,
0.13908,
0.14380,
0.14832,
0.15264,
0.15675,
0.16065,
0.16432,
0.16777,
0.17098,
0.17395,
0.17668,
0.17915,
0.18136,
0.18331,
0.18500,
0.18642,
0.18756,
0.18843,
0.18902,
0.18932,
0.18935,
0.18908,
0.18854,
0.18770,
0.18658,
0.18516,
0.18347,
0.18148,
0.17922,
0.17667,
0.17384,
0.17073,
0.16735,
0.16370,
0.15978,
0.15560,
0.15117,
0.14648,
0.14155,
0.13638,
0.13098,
0.12536,
0.11951,
0.11346,
0.10721,
0.10076,
0.09414,
0.08733,
0.08037,
0.07325,
0.06598,
0.05859,
0.05107,
0.04344,
0.03571,
0.02790,
0.02000,
0.01205,
0.00404,
-0.00400,
-0.01207,
-0.02016,
-0.02824,
-0.03631,
-0.04436,
-0.05237,
-0.06033,
-0.06822,
-0.07604,
-0.08376,
-0.09138,
-0.09889,
-0.10627,
-0.11350,
-0.12059,
-0.12750,
-0.13424,
-0.14079,
-0.14714,
-0.15328,
-0.15919,
-0.16487,
-0.17031,
-0.17549,
-0.18041,
-0.18505,
-0.18941,
-0.19349,
-0.19726,
-0.20073,
-0.20388,
-0.20672,
-0.20923,
-0.21141,
-0.21325,
-0.21475,
-0.21591,
-0.21672,
-0.21718,
-0.21729,
-0.21704,
-0.21644,
-0.21547,
-0.21416,
-0.21249,
-0.21046,
-0.20808,
-0.20535,
-0.20228,
-0.19886,
-0.19510,
-0.19101,
-0.18659,
-0.18185,
-0.17680,
-0.17143,
-0.16577,
-0.15981,
-0.15357,
-0.14705,
-0.14028,
-0.13324,
-0.12597,
-0.11846,
-0.11074,
-0.10280,
-0.09468,
-0.08637,
-0.07789,
-0.06925,
-0.06048,
-0.05158,
-0.04257,
-0.03345,
-0.02426,
-0.01500,
-0.00569,
0.00365,
0.01302,
0.02239,
0.03175,
0.04108,
0.05037,
0.05959,
0.06875,
0.07781,
0.08676,
0.09559,
0.10429,
0.11283,
0.12120,
0.12939,
0.13738,
0.14517,
0.15272,
0.16004,
0.16710,
0.17390,
0.18042,
0.18665,
0.19257,
0.19819,
0.20348,
0.20845,
0.21306,
0.21733,
0.22124,
0.22478,
0.22794,
0.23073,
0.23313,
0.23513,
0.23674,
0.23795,
0.23875,
0.23915,
0.23915,
0.23873,
0.23790,
0.23667,
0.23502,
0.23297,
0.23052,
0.22767,
0.22442,
0.22077,
0.21674,
0.21233,
0.20755,
0.20240,
0.19689,
0.19103,
0.18483,
0.17830,
0.17145,
0.16428,
0.15682,
0.14908,
0.14106,
0.13278,
0.12425,
0.11550,
0.10652,
0.09734,
0.08798,
0.07844,
0.06875,
0.05892,
0.04897,
0.03891,
0.02876,
0.01854,
0.00827,
-0.00204,
-0.01236,
-0.02269,
-0.03300,
-0.04327,
-0.05349,
-0.06364,
-0.07371,
-0.08366,
-0.09350,
-0.10319,
-0.11273,
-0.12209,
-0.13126,
-0.14023,
-0.14897,
-0.15748,
-0.16573,
-0.17371,
-0.18142,
-0.18882,
-0.19592,
-0.20270,
-0.20915,
-0.21525,
-0.22099,
-0.22636,
-0.23136,
-0.23598,
-0.24020,
-0.24402,
-0.24742,
-0.25042,
-0.25299,
-0.25513,
-0.25685,
-0.25813,
-0.25897,
-0.25937,
-0.25934,
-0.25886,
-0.25794,
-0.25659,
-0.25479,
-0.25256,
-0.24990,
-0.24681,
-0.24330,
-0.23937,
-0.23503,
-0.23028,
-0.22514,
-0.21961,
-0.21370,
-0.20742,
-0.20079,
-0.19380,
-0.18648,
-0.17884,
-0.17088,
-0.16263,
-0.15409,
-0.14529,
-0.13623,
-0.12692,
-0.11740,
-0.10767,
-0.09775,
-0.08765,
-0.07740,
-0.06700,
-0.05649,
-0.04587,
-0.03516,
-0.02439,
-0.01357,
-0.00271,
0.00815,
0.01901,
0.02984,
0.04064,
0.05136,
0.06201,
0.07257,
0.08300,
0.09330,
0.10345,
0.11343,
0.12322,
0.13281,
0.14219,
0.15132,
0.16021,
0.16883,
0.17717,
0.18521,
0.19294,
0.20035,
0.20743,
0.21416,
0.22053,
0.22654,
0.23216,
0.23739,
0.24223,
0.24666,
0.25068,
0.25427,
0.25744,
0.26018,
0.26248,
0.26434,
0.26575,
0.26672,
0.26724,
0.26732,
0.26694,
0.26612,
0.26485,
0.26314,
0.26098,
0.25839,
0.25536,
0.25191,
0.24804,
0.24375,
0.23905,
0.23396,
0.22847,
0.22260,
0.21636,
0.20976,
0.20281,
0.19553,
0.18792,
0.17999,
0.17177,
0.16326,
0.15449,
0.14546,
0.13619,
0.12670,
0.11699,
0.10710,
0.09704,
0.08681,
0.07645,
0.06596,
0.05537,
0.04470,
0.03395,
0.02316,
0.01233,
0.00149,
-0.00934,
-0.02015,
-0.03093,
-0.04164,
-0.05227,
-0.06281,
-0.07324,
-0.08353,
-0.09368,
-0.10366,
-0.11347,
-0.12307,
-0.13246,
-0.14162,
-0.15054,
-0.15919,
-0.16757,
-0.17567,
-0.18346,
-0.19094,
-0.19809,
-0.20490,
-0.21136,
-0.21747,
-0.22320,
-0.22855,
-0.23351,
-0.23808,
-0.24224,
-0.24599,
-0.24932,
-0.25224,
-0.25472,
-0.25677,
-0.25839,
-0.25958,
-0.26032,
-0.26063,
-0.26049,
-0.25992,
-0.25891,
-0.25746,
-0.25558,
-0.25327,
-0.25053,
-0.24738,
-0.24380,
-0.23982,
-0.23543,
-0.23065,
-0.22548,
-0.21994,
-0.21402,
-0.20775,
-0.20112,
-0.19416,
-0.18688,
-0.17928,
-0.17138,
-0.16319,
-0.15473,
-0.14600,
-0.13704,
-0.12784,
-0.11843,
-0.10881,
-0.09902,
-0.08905,
-0.07894,
-0.06869,
-0.05832,
-0.04785,
-0.03730,
-0.02668,
-0.01601,
-0.00532,
0.00540,
0.01610,
0.02679,
0.03744,
0.04803,
0.05855,
0.06898,
0.07930,
0.08949,
0.09955,
0.10945,
0.11918,
0.12871,
0.13805,
0.14716,
0.15604,
0.16468,
0.17305,
0.18115,
0.18895,
0.19646,
0.20366,
0.21053,
0.21706,
0.22325,
0.22908,
0.23455,
0.23965,
0.24436,
0.24869,
0.25262,
0.25615,
0.25927,
0.26198,
0.26427,
0.26614,
0.26759,
0.26862,
0.26922,
0.26939,
0.26913,
0.26845,
0.26734,
0.26581,
0.26386,
0.26148,
0.25870,
0.25551,
0.25191,
0.24791,
0.24352,
0.23875,
0.23360,
0.22808,
0.22220,
0.21597,
0.20940,
0.20250,
0.19528,
0.18775,
0.17993,
0.17182,
0.16344,
0.15481,
0.14593,
0.13682,
0.12750,
0.11798,
0.10827,
0.09840,
0.08837,
0.07819,
0.06790,
0.05750,
0.04701,
0.03645,
0.02583,
0.01517,
0.00448,
-0.00621,
-0.01689,
-0.02755,
-0.03816,
-0.04871,
-0.05919,
-0.06957,
-0.07985,
-0.09000,
-0.10002,
-0.10987,
-0.11956,
-0.12906,
-0.13836,
-0.14744,
-0.15630,
-0.16491,
-0.17327,
-0.18135,
-0.18916,
-0.19667,
-0.20388,
-0.21077,
-0.21733,
-0.22356,
-0.22944,
-0.23497,
-0.24013,
-0.24492,
-0.24933,
-0.25336,
-0.25699,
-0.26023,
-0.26306,
-0.26549,
-0.26751,
-0.26911,
-0.27030,
-0.27107,
-0.27143,
-0.27136,
-0.27088,
-0.26998,
-0.26867,
-0.26694,
-0.26480,
-0.26225,
-0.25930,
-0.25595,
-0.25221,
-0.24809,
-0.24358,
-0.23869,
-0.23345,
-0.22784,
-0.22189,
-0.21559,
-0.20897,
-0.20203,
-0.19478,
-0.18723,
-0.17940,
-0.17130,
-0.16294,
-0.15433,
-0.14548,
-0.13642,
-0.12716,
-0.11770,
-0.10806,
-0.09827,
-0.08833,
-0.07826,
-0.06808,
-0.05780,
-0.04743,
-0.03700,
-0.02652,
-0.01601,
-0.00548,
0.00504,
0.01555,
0.02603,
0.03646,
0.04682,
0.05710,
0.06728,
0.07735,
0.08729,
0.09708,
0.10671,
0.11616,
0.12542,
0.13448,
0.14331,
0.15191,
0.16026,
0.16835,
0.17617,
0.18369,
0.19092,
0.19784,
0.20444,
0.21071,
0.21663,
0.22220,
0.22742,
0.23226,
0.23672,
0.24080,
0.24449,
0.24779,
0.25068,
0.25316,
0.25523,
0.25689,
0.25813,
0.25894,
0.25934,
0.25931,
0.25886,
0.25798,
0.25669,
0.25497,
0.25283,
0.25028,
0.24732,
0.24395,
0.24018,
0.23601,
0.23145,
0.22651,
0.22119,
0.21550,
0.20945,
0.20306,
0.19632,
0.18925,
0.18186,
0.17416,
0.16617,
0.15789,
0.14935,
0.14054,
0.13149,
0.12221,
0.11271,
0.10301,
0.09313,
0.08308,
0.07287,
0.06252,
0.05205,
0.04147,
0.03081,
0.02007,
0.00928,
-0.00156,
-0.01241,
-0.02327,
-0.03411,
-0.04492,
-0.05569,
-0.06639,
-0.07701,
-0.08753,
-0.09793,
-0.10820,
-0.11832,
-0.12828,
-0.13805,
-0.14763,
-0.15699,
-0.16612,
-0.17502,
-0.18365,
-0.19201,
-0.20009,
-0.20786,
-0.21533,
-0.22247,
-0.22927,
-0.23573,
-0.24182,
-0.24755,
-0.25290,
-0.25786,
-0.26243,
-0.26659,
-0.27034,
-0.27367,
-0.27658,
-0.27906,
-0.28110,
-0.28271,
-0.28387,
-0.28459,
-0.28486,
-0.28468,
-0.28406,
-0.28299,
-0.28147,
-0.27951,
-0.27710,
-0.27425,
-0.27097,
-0.26726,
-0.26311,
-0.25855,
-0.25358,
-0.24819,
-0.24241,
-0.23623,
-0.22968,
-0.22275,
-0.21546,
-0.20782,
-0.19984,
-0.19153,
-0.18290,
-0.17398,
-0.16476,
-0.15528,
-0.14553,
-0.13554,
-0.12531,
-0.11488,
-0.10424,
-0.09343,
-0.08245,
-0.07132,
-0.06007,
-0.04870,
-0.03724,
